"Event Date","Serial Killer Name","Serial Killer Profile URL","Event Type","Year of Event"
"01/28/1970","Paul Runge","https://skdb.fandom.com/wiki/Paul_Runge","Birth","1970"
"01/28/1982","Dmitry Baksheev","https://skdb.fandom.com/wiki/Dmitry_Baksheev","Birth","1982"
"01/29/1930","Willis Brown","https://skdb.fandom.com/wiki/Willis_Brown","Death","1930"
"01/29/1947","Thomas Whisenhant","https://skdb.fandom.com/wiki/Thomas_Whisenhant","Birth","1947"
"01/29/1948","Philip Joseph Hughes Jr.","https://skdb.fandom.com/wiki/Philip_Joseph_Hughes_Jr.","Birth","1948"
"01/29/1953","Bruce Lindahl","https://skdb.fandom.com/wiki/Bruce_Lindahl","Birth","1953"
"01/29/1955","Alex Mengel","https://skdb.fandom.com/wiki/Alex_Mengel","Birth","1955"
"01/30/1945","James Paster","https://skdb.fandom.com/wiki/James_Paster","Birth","1945"
"01/30/1969","Yuri Tsiuman","https://skdb.fandom.com/wiki/Yuri_Tsiuman","Birth","1969"
"01/30/2007","Yevgeny Kolesnikov","https://skdb.fandom.com/wiki/Yevgeny_Kolesnikov","Capture","2007"
"01/31/1939","Jerry Brudos","https://skdb.fandom.com/wiki/Jerry_Brudos","Birth","1939"
"01/31/1949","Robert Berdella","https://skdb.fandom.com/wiki/Robert_Berdella","Birth","1949"
"01/31/1961","Darin Kendrick","https://skdb.fandom.com/wiki/Darin_Kendrick","Birth","1961"
"01/31/1963","Lee Choon-jae","https://skdb.fandom.com/wiki/Lee_Choon-jae","Birth","1963"
"","Eunice Brillhart","https://skdb.fandom.com/wiki/Eunice_Brillhart","Birth","1926"
"","David Spanbauer","https://skdb.fandom.com/wiki/David_Spanbauer","Birth","1941"
"","David James Roberts","https://skdb.fandom.com/wiki/David_James_Roberts","Birth","1944"
"","Liu Mingwu","https://skdb.fandom.com/wiki/Liu_Mingwu","Birth","1960"
"01/01/1995","Fred West","https://skdb.fandom.com/wiki/Fred_West","Death","1995"
"01/01/2007","Leonard Fraser","https://skdb.fandom.com/wiki/Leonard_Fraser","Death","2007"
"01/02/1971","Harold Jones","https://skdb.fandom.com/wiki/Harold_Jones","Death","1971"
"01/03/1902","John Robinson","https://skdb.fandom.com/wiki/John_Robinson","Death","1902"
"01/03/1906","Sarah Jane Robinson","https://skdb.fandom.com/wiki/Sarah_Jane_Robinson","Death","1906"
"01/03/1941","Stephen Kiyoshk","https://skdb.fandom.com/wiki/Stephen_Kiyoshk","Death","1941"
"01/03/2010","Wayne Horton","https://skdb.fandom.com/wiki/Wayne_Horton","Death","2010"
"01/03/2019","Gao Chengyong","https://skdb.fandom.com/wiki/Gao_Chengyong","Death","2019"
"01/04/1876","Sophie Bouyon","https://skdb.fandom.com/wiki/Sophie_Bouyon","Death","1876"
"01/04/1888","William Kelly","https://skdb.fandom.com/wiki/William_Kelly","Death","1888"
"01/04/1888","Kate Kelly","https://skdb.fandom.com/wiki/Kate_Kelly","Death","1888"
"01/04/1888","William Kelly Jr.","https://skdb.fandom.com/wiki/William_Kelly_Jr.","Death","1888"
"01/04/1888","Kit Kelly","https://skdb.fandom.com/wiki/Kit_Kelly","Death","1888"
"01/04/1946","James Hall","https://skdb.fandom.com/wiki/James_Hall","Death","1946"
"01/05/1993","Westley Allan Dodd","https://skdb.fandom.com/wiki/Westley_Allan_Dodd","Death","1993"
"01/05/1999","Donald Evans","https://skdb.fandom.com/wiki/Donald_Evans","Death","1999"
"01/05/2008","Ronald Lee Moore","https://skdb.fandom.com/wiki/Ronald_Lee_Moore","Death","2008"
"01/05/2022","Lowell Amos","https://skdb.fandom.com/wiki/Lowell_Amos","Death","2022"
"01/06/2004","Ynobe Matthews","https://skdb.fandom.com/wiki/Ynobe_Matthews","Death","2004"
"01/07/1898","Antonie Richard","https://skdb.fandom.com/wiki/Antonie_Richard","Death","1898"
"01/07/1976","Sebastião Antônio de Oliveira","https://skdb.fandom.com/wiki/Sebasti%C3%A3o_Ant%C3%B4nio_de_Oliveira","Death","1976"
"01/07/2016","Oscar Bolin","https://skdb.fandom.com/wiki/Oscar_Bolin","Death","2016"
"01/08/1876","Joseph Riaud","https://skdb.fandom.com/wiki/Joseph_Riaud","Death","1876"
"01/08/1895","Matti Haapoja","https://skdb.fandom.com/wiki/Matti_Haapoja","Death","1895"
"01/08/2021","Farzad Nasser Jourshari","https://skdb.fandom.com/wiki/Farzad_Nasser_Jourshari","Death","2021"
"01/10/1993","Robert Biehler","https://skdb.fandom.com/wiki/Robert_Biehler","Death","1993"
"01/10/2013","Zhang Yongming","https://skdb.fandom.com/wiki/Zhang_Yongming","Death","2013"
"01/10/2023","Donald Blom","https://skdb.fandom.com/wiki/Donald_Blom","Death","2023"
"01/11/2006","Cai Bin","https://skdb.fandom.com/wiki/Cai_Bin","Death","2006"
"01/12/2016","Robert Black","https://skdb.fandom.com/wiki/Robert_Black","Death","2016"
"01/12/2016","Samuel Evans","https://skdb.fandom.com/wiki/Samuel_Evans","Death","2016"
